"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","@fick_hamzah Mau #UangTunai #500ribu &amp; #Samsung #Smartphone?!! BURUAN Follow @postingiklan , Cek Fav-nya",FALSE,0,"fick_hamzah",2017-01-17 14:35:24,FALSE,"821362954335494145","821365310724784128","2542803948","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","jimmy_angker",0,FALSE,FALSE,NA,NA,"indonesia","en","http://pbs.twimg.com/profile_images/471889084902682624/BuCZnyl8_normal.jpeg"
"2","#Samsung says it knows why the #GalaxyNote7 exploded — and it's no surprise https://t.co/oH3bl8LZ53",FALSE,0,NA,2017-01-17 14:35:19,FALSE,NA,"821365285777248258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimbuff",0,FALSE,FALSE,NA,NA,"Asheville, NC","en","http://pbs.twimg.com/profile_images/606249862275993600/MAR8QSve_normal.jpg"
"3","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:34:55,FALSE,NA,"821365186468704256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_romiain",1330,TRUE,FALSE,NA,NA,"Paris, France","fr","http://pbs.twimg.com/profile_images/617977891763146752/OrwcGO_T_normal.png"
"4","<U+0421><U+0430><U+043C><U+044B><U+0435> <U+043F><U+043E><U+043F><U+0443><U+043B><U+044F><U+0440><U+043D><U+044B><U+0435> #Android-#<U+0441><U+043C><U+0430><U+0440><U+0442><U+0444><U+043E><U+043D><U+044B> <U+0432> <U+0420><U+043E><U+0441><U+0441><U+0438><U+0438> #<U+0433><U+0430><U+0434><U+0436><U+0435><U+0442><U+044B> #antutu #asus #samsung #xiaomi #<U+0438><U+0442><U+043E><U+0433><U+0438><U+0433><U+043E><U+0434><U+0430> #<U+0440><U+0435><U+0439><U+0442><U+0438><U+043D><U+0433> #<U+0440><U+043E><U+0441><U+0441><U+0438><U+044F>",FALSE,0,NA,2017-01-17 14:34:38,FALSE,NA,"821365116922892289",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","asal1987",0,FALSE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/378800000794468758/1534cab1061ba384947f75b862c1d44d_normal.jpeg"
"5","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:34:27,FALSE,NA,"821365068101251073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naelmode",1330,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/713861116070400000/fDZch69P_normal.jpg"
"6","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:34:10,FALSE,NA,"821364997846601728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ineedhobbie",1330,TRUE,FALSE,NA,NA,"France","fr","http://pbs.twimg.com/profile_images/735119489348608001/Qw36b09Y_normal.jpg"
"7","RT @NathanHillp1: #Samsung Resumes Android 7.0 Nougat Rollout for the Galaxy S7 and Galaxy S7 edge
#Technology #Security #News
https://t.co…",FALSE,0,NA,2017-01-17 14:33:57,FALSE,NA,"821364944289538048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAGallardo",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/634042066805329920/77IUCu0m_normal.jpg"
"8","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:33:53,FALSE,NA,"821364925184561152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kikibrik22",1331,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/615673938241277952/WvDxLRHE_normal.jpg"
"9","https://t.co/2lbOI3BR1U

When #Alibaba, #Samsung &amp; #Mars #Unite #AgainstCounterfeiting",FALSE,0,NA,2017-01-17 14:33:45,FALSE,NA,"821364895568592896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILASA2017",0,FALSE,FALSE,NA,NA,"New York, NY","fr","http://pbs.twimg.com/profile_images/579998878558265344/mOOgmu0W_normal.jpg"
"10","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:33:43,FALSE,NA,"821364886412414977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagaligranG",1331,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/809756629172449280/gEYT428s_normal.jpg"
"11","RT @AndroidAuth: #samsung Galaxy C9 Pro with 6 GB of RAM launches in India https://t.co/jSI2kZuClW https://t.co/Hwl7DCXQYj",FALSE,0,NA,2017-01-17 14:33:33,FALSE,NA,"821364842539978752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SPARKY_GUY",18,TRUE,FALSE,NA,NA,"Boksburg, South Africa","en","http://pbs.twimg.com/profile_images/753941508328419328/3vY1E3Pd_normal.jpg"
"12","RT @InfernalJournal: IMF agent injured after the Impossible Mission Force exported #manufacturing of exposition #phones to #Samsung. #Suppo…",FALSE,0,NA,2017-01-17 14:33:32,FALSE,NA,"821364840325414914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bernadettestrun",1,TRUE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/809693042965942272/ZhtWxVho_normal.jpg"
"13","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:32:43,FALSE,NA,"821364634712231938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mythrandil",1331,TRUE,FALSE,NA,NA,"Toulouse (pas loin), France","fr","http://pbs.twimg.com/profile_images/3188408885/37a81badda1239bdcac37888760133fe_normal.jpeg"
"14","RT @DigikalaMag: #<U+06AF><U+0644><U+06A9><U+0633><U+06CC>X <U+0646><U+0627><U+0645> <U+06AF><U+0648><U+0634><U+06CC> <U+0642><U+0627><U+0628><U+0644> <U+0627><U+0646><U+0639><U+0637><U+0627><U+0641> #<U+0633><U+0627><U+0645><U+0633><U+0648><U+0646><U+06AF> <U+062E><U+0648><U+0627><U+0647><U+062F> <U+0628><U+0648><U+062F>

<ed><U+00A0><U+00BD><ed><U+00B4><U+0097>https://t.co/u78kkz23Wj

#samsung https://t.co/VTe4KzMDAx",FALSE,0,NA,2017-01-17 14:32:37,FALSE,NA,"821364608669720576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Heessaam",1,TRUE,FALSE,NA,NA,"127.0.0.1","en","http://pbs.twimg.com/profile_images/820266439152115714/e9yWs_XL_normal.jpg"
"15","Typical #Samsung.
The guy has already received 
2 Personal Presidential Pardons!!
https://t.co/gb01OQSByu via @Verge",FALSE,0,NA,2017-01-17 14:32:22,FALSE,NA,"821364544589234177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Aishx8",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/619212537083621376/eZK9pn_5_normal.jpg"
"16","RT @ndtv: South Korea seeks warrant to arrest #Samsung boss https://t.co/OD6TDSO6t9 https://t.co/gTEl9hyDb4",FALSE,0,NA,2017-01-17 14:32:19,FALSE,NA,"821364532165513216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdayNaganath",5,TRUE,FALSE,NA,NA,"Pune, India","en","http://pbs.twimg.com/profile_images/549596313956798465/WuBhPTzs_normal.jpeg"
"17","RT @AishtiWorld: Spend $150 or more at any #Aizone store for a chance to win #Samsung products like this #Galaxy S7 Edge! https://t.co/jF8Q…",FALSE,0,NA,2017-01-17 14:32:06,FALSE,NA,"821364478818316293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sally_kndj",1,TRUE,FALSE,NA,NA,"Lebanon","en","http://pbs.twimg.com/profile_images/814417857895395329/k6IToKte_normal.jpg"
"18","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:31:56,FALSE,NA,"821364435444961281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TriMF",1331,TRUE,FALSE,NA,NA,"Paris, France","fr","http://pbs.twimg.com/profile_images/628629027960561665/RfRDsRS1_normal.jpg"
"19","#Dock #Connector #Charging #Port #Flex #Cable for #Samsung #Galaxy #Nexus #I9250 - https://t.co/9A1N1TOxOF - https://t.co/fQUhBHP1xd",FALSE,0,NA,2017-01-17 14:31:43,FALSE,NA,"821364382789758978",NA,"<a href=""http://www.kemsat.com/shop"" rel=""nofollow"">kemsat-shop</a>","breaking_news88",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/617882252979015680/KngKVbAt_normal.png"
"20","#<U+06AF><U+0644><U+06A9><U+0633><U+06CC>X <U+0646><U+0627><U+0645> <U+06AF><U+0648><U+0634><U+06CC> <U+0642><U+0627><U+0628><U+0644> <U+0627><U+0646><U+0639><U+0637><U+0627><U+0641> #<U+0633><U+0627><U+0645><U+0633><U+0648><U+0646><U+06AF> <U+062E><U+0648><U+0627><U+0647><U+062F> <U+0628><U+0648><U+062F>

<ed><U+00A0><U+00BD><ed><U+00B4><U+0097>https://t.co/u78kkz23Wj

#samsung https://t.co/VTe4KzMDAx",FALSE,2,NA,2017-01-17 14:31:07,FALSE,NA,"821364231782236161",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","DigikalaMag",1,FALSE,FALSE,NA,NA,"Islamic Republic of Iran","en","http://pbs.twimg.com/profile_images/630628841677979648/cj3dCEOX_normal.jpg"
"21","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:31:05,FALSE,NA,"821364222454067200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bernardlolo35",1331,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/728011498975600640/ZXiQRlhx_normal.jpg"
"22","RT @JournalDuGeek: #Samsung communiquera officiellement les causes des dysfonctionnements du Galaxy Note 7 le 23 janvier 
<U+23E9> https://t.co/az…",FALSE,0,NA,2017-01-17 14:31:05,FALSE,NA,"821364221036347392",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ilovemygear",7,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/440208080488243201/eGKShHpq_normal.jpeg"
"23","RT @ReneRobichaud: #Hackers demonstrate how to hack #Samsung #SmartCam https://t.co/0NbhWuEHyg",FALSE,0,NA,2017-01-17 14:31:05,FALSE,NA,"821364220549853185",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","ilovemygear",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/440208080488243201/eGKShHpq_normal.jpeg"
"24","#LanaDelRey #iPhone Lana Del Rey Cigarettes Beauty Pop Singer for #Samsung #Galaxy S7/S7 Edge #Case https://t.co/BONQ5JH5nV #eBay #Auction",FALSE,0,NA,2017-01-17 14:30:53,FALSE,NA,"821364170356494336",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","LanaDelReyFan13",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2591754810/5yz0h3pm14n79t5vgnyz_normal.jpeg"
"25","""#Samsung chief faces long day as South Korean court weighs arrest warrant"" | Reuters https://t.co/2uJ2hs5SY3 #ParkGeunHye",FALSE,0,NA,2017-01-17 14:30:51,FALSE,NA,"821364164769808385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asianstudiesgu",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/493810600196063233/b-0WMGka_normal.jpeg"
"26","RT @SputnikInt: Unidentified #hackers attempt to disrupt probe into #Park Geun-hye scandal https://t.co/OkPnIj2kBE #SouthKorea #Samsung @sa…",FALSE,0,NA,2017-01-17 14:30:45,FALSE,NA,"821364140451184640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jasmine2sable",9,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/581987768483479553/jyi2Elbj_normal.jpg"
"27","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:30:45,FALSE,NA,"821364140304429056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeyetJulie",1331,TRUE,FALSE,NA,NA,"Bordeaux, France","fr","http://pbs.twimg.com/profile_images/790294381232287745/Uw3lRB98_normal.jpg"
"28","#Samsung #GalaxyS8: dimensioni reali, prezzo e data di presentazione - Impronta Unika https://t.co/5s2We9DM9F",FALSE,0,NA,2017-01-17 14:30:32,FALSE,NA,"821364083278708737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","giannifioreGF",0,FALSE,FALSE,NA,NA,"Napoli","it","http://pbs.twimg.com/profile_images/762655971768500224/6M_-l83V_normal.jpg"
"29","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:30:27,FALSE,NA,"821364062957223940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Izyriele",1331,TRUE,FALSE,NA,NA,"Territoire de Belfort, Franche","fr","http://pbs.twimg.com/profile_images/764518748367753216/9nN542MC_normal.jpg"
"30","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:30:26,FALSE,NA,"821364058129571840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","warwar62",1331,TRUE,FALSE,NA,NA,"rigole pas de ma PP","fr","http://pbs.twimg.com/profile_images/717366813550632961/AbO6LAzk_normal.jpg"
"31","#Samsung #smartwatches now compatible with #iOS devices https://t.co/yDr6KqeyLb via @TweakTown",FALSE,0,NA,2017-01-17 14:30:19,FALSE,NA,"821364028115189760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LanaJelic",0,FALSE,FALSE,NA,NA,"Zagreb","en","http://pbs.twimg.com/profile_images/695980855014117376/qiZ6Xx6i_normal.jpg"
"32","RT @JournalDuGeek: #Samsung communiquera officiellement les causes des dysfonctionnements du Galaxy Note 7 le 23 janvier 
<U+23E9> https://t.co/az…",FALSE,0,NA,2017-01-17 14:30:10,FALSE,NA,"821363990488109056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TradingFintech",7,TRUE,FALSE,NA,NA,"Paris, France","fr","http://pbs.twimg.com/profile_images/798169555969384448/g0VQwOx-_normal.jpg"
"33","LIVE on #Periscope: Compared to #Apple #iPhone and #Samsung #Galaxy the #Huawei G8 is still a Boss! https://t.co/9PzrX6FAMx",FALSE,0,NA,2017-01-17 14:29:53,FALSE,NA,"821363919491072000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blackatunde",0,FALSE,FALSE,NA,NA,"20 South Ave, Kingston, Jamaica","en","http://pbs.twimg.com/profile_images/486888013675651072/S2nv66_n_normal.jpeg"
"34","RT @MAHESHTELECOM: New launch   #Samsung #GearS3 frontier/ classic for Rs. 28500/- only (stocks from 18 Jan onwards) https://t.co/8M68Vlp6IZ",FALSE,0,NA,2017-01-17 14:29:40,FALSE,NA,"821363867766788096",NA,"<a href=""https://play.google.com/store/apps/details?id=de.mobileways.gravityforever"" rel=""nofollow"">Gravity Forever</a>","BipinBihari_",1,TRUE,FALSE,NA,NA,"In Ur <U+2665> & #Muzaffarpur ","en","http://pbs.twimg.com/profile_images/780358600837464064/Ntom2fRa_normal.jpg"
"35","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:29:28,FALSE,NA,"821363814813859840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thibfoggetti21",1331,TRUE,FALSE,NA,NA,"","fr","http://pbs.twimg.com/profile_images/801120276348014592/JpataQzW_normal.jpg"
"36","RT @NathanHillp1: #Samsung Resumes Android 7.0 Nougat Rollout for the Galaxy S7 and Galaxy S7 edge
#Technology #Security #News
https://t.co…",FALSE,0,NA,2017-01-17 14:29:26,FALSE,NA,"821363808975331329",NA,"<a href=""http://alexhorovit.com"" rel=""nofollow"">Security Engine</a>","AlexHorovitz",2,TRUE,FALSE,NA,NA,"California, USA, Earth","en","http://pbs.twimg.com/profile_images/773222419351769088/fiCul49W_normal.jpg"
"37","Samsung S8 without Galaxy?
#SamsungGalaxyS8 #SamsungS8 #Android #smartphone #technology #leaks #tech #technews… https://t.co/z8iOPYAhNd",FALSE,1,NA,2017-01-17 14:29:06,TRUE,NA,"821363723273175040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MakayNet",0,FALSE,FALSE,NA,NA,"Budapest, Hungary","hu","http://pbs.twimg.com/profile_images/556175982290157569/CtVY8bDT_normal.jpeg"
"38","#Samsung Resumes Android 7.0 Nougat Rollout for the Galaxy S7 and Galaxy S7 edge
#Technology #Security #News
https://t.co/ic7soeu8bO",FALSE,0,NA,2017-01-17 14:29:03,FALSE,NA,"821363711692668928",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NathanHillp1",2,FALSE,FALSE,NA,NA,"Australia","en","http://pbs.twimg.com/profile_images/671639134956482560/gDLXHWaw_normal.jpg"
"39","""South Korean prosecutors seek warrant to arrest #Samsung head for bribery"" | Washington Post https://t.co/mOk9VDh5Oy #Parkgeunhye",FALSE,0,NA,2017-01-17 14:28:51,FALSE,NA,"821363662367707137",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","asianstudiesgu",0,FALSE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/493810600196063233/b-0WMGka_normal.jpeg"
"40","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:28:44,FALSE,NA,"821363629580840961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mailorama",1331,TRUE,FALSE,NA,NA,"Levallois-Perret","fr","http://pbs.twimg.com/profile_images/819134005492776961/NkGgATKI_normal.jpg"
"41","#Samsung ""Political Crisis Engulfs Samsung, a Firm Tied to South Korea’s Success"" @nytimes",FALSE,0,NA,2017-01-17 14:28:33,FALSE,NA,"821363584831811588",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","susanjfeingold",0,FALSE,FALSE,NA,NA,"Jersey City, NJ, USA, Terra","en","http://pbs.twimg.com/profile_images/3645427000/e3502ceb7566a07d0195c93708ad04ef_normal.jpeg"
"42","Here is a comparison between #samsung Galaxy C9 Pro and #OnePlus3T.

https://t.co/AGfIhfhg3X",FALSE,0,NA,2017-01-17 14:28:22,FALSE,NA,"821363540669841409",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","News18Tech",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/722069335309688832/G4xyRM7h_normal.jpg"
"43","RT @JournalDuGeek: #Samsung communiquera officiellement les causes des dysfonctionnements du Galaxy Note 7 le 23 janvier 
<U+23E9> https://t.co/az…",FALSE,0,NA,2017-01-17 14:28:09,FALSE,NA,"821363484134932481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BourseetTrading",7,TRUE,FALSE,NA,NA,"Paris, Bordeaux, France","fr","http://pbs.twimg.com/profile_images/690876173224677376/VnUqaVMg_normal.png"
"44","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:27:16,FALSE,NA,"821363260674936833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CClevaux",1331,TRUE,FALSE,NA,NA,"france","fr","http://pbs.twimg.com/profile_images/811261033805475844/MorZGt3n_normal.jpg"
"45","RT @boulanger: RT&amp;Follow pour tenter de remporter le #Samsung S7 Edge Bleu corail !
Découvrez le vite <U+27A1><U+FE0F> https://t.co/nOoR89Hjja https://t.…",FALSE,0,NA,2017-01-17 14:26:41,FALSE,NA,"821363114381901826",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","karinelelong",1331,TRUE,FALSE,NA,NA,"crevecoeur le grand ","fr","http://pbs.twimg.com/profile_images/1058696439/Frangipani_Flowers_normal.jpg"
"46","Samsung Galaxy S8! #Samsung #GalaxyS8 #ReviewTheBest https://t.co/H6DRstOOUH",FALSE,1,NA,2017-01-17 14:26:14,FALSE,NA,"821363000137236481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReviewTheBest",0,FALSE,FALSE,NA,NA,"Hanford, CA","en","http://pbs.twimg.com/profile_images/378800000060571594/c9de3cbc655ad1096193525a6069ddba_normal.png"
"47","@jimmy_angker Mau #UangTunai #500ribu &amp; #Samsung #Smartphone?!! BURUAN Follow @postingiklan , Cek Fav-nya",FALSE,0,"jimmy_angker",2017-01-17 14:26:03,FALSE,NA,"821362954335494145","2531840340","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","fick_hamzah",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/473695011570085888/t2DUtQcV_normal.jpeg"
"48","Hay @AndiAzhar9 Mau #UangTunai #200ribu &amp; #Samsung #Smartphone Gratis? Yuk Follow @postingiklan Cek Fav-nya!!",FALSE,0,NA,2017-01-17 14:26:01,FALSE,NA,"821362948467617793",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","dea_milanisti",0,FALSE,FALSE,NA,NA,"indonesia","en","http://pbs.twimg.com/profile_images/473685317166178304/cg88bYGr_normal.jpeg"
"49","RT @AndroidAuth: #samsung Galaxy C9 Pro with 6 GB of RAM launches in India https://t.co/jSI2kZuClW https://t.co/Hwl7DCXQYj",FALSE,0,NA,2017-01-17 14:25:44,FALSE,NA,"821362876325789696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hichamb143",18,TRUE,FALSE,NA,NA,"France. ","fr","http://pbs.twimg.com/profile_images/2398547405/uxSmf81e_normal"
"50","Galaxy S8: Release, Preis und Vorstellung durchgesickert? https://t.co/rMpGfAu1HN #galaxys8 #samsung #mwc2017",FALSE,0,NA,2017-01-17 14:25:18,FALSE,NA,"821362767882055680",NA,"<a href=""http://www.pocketpc.ch"" rel=""nofollow"">www.PocketPC.ch</a>","pocketpcch",0,FALSE,FALSE,NA,NA,"Europe","de","http://pbs.twimg.com/profile_images/446570151622615040/bcHtt-mI_normal.png"
"51","#news #Samsung Galaxy Note 4: disponibile la patch di Gennaio – #Android Blog Italia https://t.co/WZymiaNF3y",FALSE,0,NA,2017-01-17 14:24:59,FALSE,NA,"821362685891776513",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","AndroidNewss",0,FALSE,FALSE,NA,NA,"","it","http://pbs.twimg.com/profile_images/1559763890/Android_normal.gif"
"52","La foto del día con el teléfono móvil: Fulles / Hojas
#alfredobcn #lafotodeldía #photooftheday #samsung #hojas… https://t.co/Bb60u4QH7x",FALSE,0,NA,2017-01-17 14:24:28,TRUE,NA,"821362555297873925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alfredo_bcn",0,FALSE,FALSE,NA,NA,"Barcelona, Catalunya, Spain.","es","http://pbs.twimg.com/profile_images/1904695164/6_reducida_a_200_normal.jpg"
"53","RT @AndroidAuth: #samsung Galaxy C9 Pro with 6 GB of RAM launches in India https://t.co/jSI2kZuClW https://t.co/Hwl7DCXQYj",FALSE,0,NA,2017-01-17 14:24:17,FALSE,NA,"821362511962218496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhandary_chirag",18,TRUE,FALSE,NA,NA,"Vasai ,MH, INDIA ","en","http://pbs.twimg.com/profile_images/776420028950339584/omJg4gXm_normal.jpg"
"54","New launch   #Samsung #GearS3 frontier/ classic for Rs. 28500/- only (stocks from 18 Jan onwards) https://t.co/8M68Vlp6IZ",FALSE,0,NA,2017-01-17 14:24:14,FALSE,NA,"821362498297298944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAHESHTELECOM",1,FALSE,FALSE,NA,NA,"Mumbai, India","en","http://pbs.twimg.com/profile_images/774918205823475712/J_Zmozvk_normal.jpg"
"55","New launch   #Samsung #GearS3 frontier/ classic for Rs. 28500/- only (stocks from 18 Jan onwards) https://t.co/QqjKMroZ7A",FALSE,0,NA,2017-01-17 14:24:01,FALSE,NA,"821362442601107456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MAHESHTELECOM",0,FALSE,FALSE,NA,NA,"Mumbai, India","en","http://pbs.twimg.com/profile_images/774918205823475712/J_Zmozvk_normal.jpg"
"56","RT @GP_O11: Some of my 1st pics taken over the weekend. Novice Astronomer #Astrophotography Skywatcher dob 8 and #Samsung S6edge #Jupiter #…",FALSE,0,NA,2017-01-17 14:23:03,FALSE,NA,"821362199092264961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KnightofAra",7,TRUE,FALSE,NA,NA,"Singapore","en","http://pbs.twimg.com/profile_images/801719665105846273/5w-0er4z_normal.jpg"
